1,1,0.062901,-0.000000,158.267589,376.000000,1,-1,-1,-1
2,1,0.000000,0.000000,180.464645,376.000000,1,-1,-1,-1
3,1,0.000000,0.000000,192.429276,375.897919,1,-1,-1,-1
4,1,0.000000,0.000000,205.428604,375.677094,1,-1,-1,-1
5,1,0.000000,0.000000,232.968430,375.741119,1,-1,-1,-1
6,1,0.095393,0.000000,232.409673,375.671844,1,-1,-1,-1
7,1,35.493317,1.224989,286.901093,373.939165,1,-1,-1,-1
8,1,58.961304,0.911092,273.784943,373.886821,1,-1,-1,-1
9,1,88.763779,0.599918,253.542679,373.688992,1,-1,-1,-1
10,1,102.686531,0.484978,241.590202,373.461678,1,-1,-1,-1
11,1,106.592842,0.323863,235.352226,373.141347,1,-1,-1,-1
12,1,111.744499,0.770741,227.059090,373.131236,1,-1,-1,-1
13,1,119.308548,1.075763,218.403702,372.818036,1,-1,-1,-1
14,1,127.866974,1.611241,210.638641,372.912776,1,-1,-1,-1
15,1,142.279892,1.481721,197.703293,371.009093,1,-1,-1,-1
16,1,175.119156,1.164363,170.309402,361.263097,1,-1,-1,-1
17,1,187.681046,1.046892,160.644638,360.642684,1,-1,-1,-1
18,1,194.737732,1.194260,157.681488,361.173904,1,-1,-1,-1
19,1,201.462646,0.820697,155.047058,356.962933,1,-1,-1,-1
20,1,216.315033,6.347969,143.896271,339.849694,1,-1,-1,-1
21,1,220.831238,10.939732,140.882263,326.652431,1,-1,-1,-1
22,1,224.244720,13.626127,139.345581,313.189058,1,-1,-1,-1
23,1,226.732758,16.044479,137.685028,307.946487,1,-1,-1,-1
24,1,227.989761,20.134762,136.909897,303.077824,1,-1,-1,-1
25,1,230.042236,26.329338,133.305603,295.976357,1,-1,-1,-1
26,1,231.035690,33.125916,129.646347,287.404968,1,-1,-1,-1
27,1,232.562759,39.104713,123.134018,278.938683,1,-1,-1,-1
28,1,235.115601,46.090954,115.094299,260.103352,1,-1,-1,-1
29,1,237.367569,48.090721,112.797318,251.487465,1,-1,-1,-1
30,1,239.274124,49.724297,112.599808,248.434090,1,-1,-1,-1
31,1,244.758530,62.435905,107.264603,233.304451,1,-1,-1,-1
32,1,248.144089,67.179420,103.845657,225.844383,1,-1,-1,-1
33,1,250.421875,70.505951,101.810455,220.077240,1,-1,-1,-1
34,1,252.737015,72.172310,99.482040,211.387932,1,-1,-1,-1
35,1,254.161331,73.149887,99.210129,206.901627,1,-1,-1,-1
36,1,253.968460,74.197357,98.962265,204.661957,1,-1,-1,-1
37,1,253.126923,76.870010,101.270081,200.742752,1,-1,-1,-1
38,1,252.571106,80.966446,99.893677,196.415573,1,-1,-1,-1
39,1,260.615631,90.786896,89.563080,175.918365,1,-1,-1,-1
40,1,271.288483,91.042702,83.796204,172.926628,1,-1,-1,-1
41,1,273.160431,92.642952,83.325806,170.977623,1,-1,-1,-1
42,1,276.462219,95.773117,81.473938,167.078415,1,-1,-1,-1
43,1,279.496155,97.398033,81.005615,163.425209,1,-1,-1,-1
44,1,284.830536,99.825897,80.104401,158.666138,1,-1,-1,-1
45,1,286.858215,101.188530,79.414062,156.552406,1,-1,-1,-1
46,1,288.877197,101.417824,78.705078,155.549797,1,-1,-1,-1
47,1,296.151245,103.344498,73.551544,152.867599,1,-1,-1,-1
48,1,298.610657,106.343636,71.820648,148.530510,1,-1,-1,-1
49,1,302.084351,110.442986,68.783478,143.335274,1,-1,-1,-1
50,1,311.099182,111.350777,62.500244,137.292046,1,-1,-1,-1
51,1,314.228638,111.625847,61.760559,136.784584,1,-1,-1,-1
52,1,327.653320,117.931198,59.889191,127.111893,1,-1,-1,-1
53,1,330.047241,117.990028,59.687286,126.079079,1,-1,-1,-1
54,1,331.935669,118.236412,58.226349,125.057945,1,-1,-1,-1
55,1,333.234375,118.805855,57.494690,123.861382,1,-1,-1,-1
56,1,342.652649,120.637642,53.495789,120.488335,1,-1,-1,-1
57,1,345.538239,121.662483,51.400787,118.576363,1,-1,-1,-1
58,1,348.515503,121.681099,49.073273,118.136696,1,-1,-1,-1
59,1,350.812897,120.110321,47.670990,119.116791,1,-1,-1,-1
60,1,352.418854,121.526154,47.466492,118.373398,1,-1,-1,-1
61,1,356.994995,121.678230,47.838043,117.446373,1,-1,-1,-1
62,1,358.935547,121.192513,45.832642,117.166893,1,-1,-1,-1
63,1,362.133636,122.234650,43.974762,115.216095,1,-1,-1,-1
64,1,363.393768,122.440865,42.950104,114.796700,1,-1,-1,-1
65,1,364.926575,122.168907,44.566284,115.003716,1,-1,-1,-1
66,1,365.421143,122.442177,43.261536,114.756523,1,-1,-1,-1
67,1,367.240021,123.487694,43.187714,113.598335,1,-1,-1,-1
68,1,369.417023,123.634613,43.383759,113.522369,1,-1,-1,-1
69,1,370.995087,125.330284,46.042603,111.383156,1,-1,-1,-1
70,1,373.258972,124.922150,47.376160,112.193359,1,-1,-1,-1
71,1,374.573822,124.685425,51.047150,112.447510,1,-1,-1,-1
72,1,373.887451,125.077011,51.226532,112.005524,1,-1,-1,-1
73,1,373.117981,124.590019,52.979553,112.279076,1,-1,-1,-1
74,1,372.454346,122.714386,53.182861,113.829895,1,-1,-1,-1
75,1,371.931915,118.806648,51.222748,118.255547,1,-1,-1,-1
76,1,369.933319,117.052353,51.562744,120.089523,1,-1,-1,-1
77,1,358.159851,120.013802,56.189117,121.217567,1,-1,-1,-1
78,1,358.354675,118.966202,55.350342,122.159943,1,-1,-1,-1
79,1,358.701172,118.143127,54.623260,122.924652,1,-1,-1,-1
80,1,359.126190,117.209175,53.350189,124.321297,1,-1,-1,-1
81,1,357.893921,111.901001,54.055603,130.617706,1,-1,-1,-1
82,1,357.128235,108.080223,52.813629,134.690071,1,-1,-1,-1
83,1,356.854767,108.838287,51.117371,133.614700,1,-1,-1,-1
84,1,351.486725,116.939583,49.856140,125.396095,1,-1,-1,-1
85,1,351.952667,116.083473,48.649841,126.256401,1,-1,-1,-1
86,1,351.410950,116.564407,47.882935,125.618362,1,-1,-1,-1
87,1,350.374115,115.936653,47.154816,126.381950,1,-1,-1,-1
88,1,347.908936,115.923439,48.106201,126.185722,1,-1,-1,-1
89,1,345.958313,116.646095,47.752197,125.535072,1,-1,-1,-1
