,num_frames,idf1,idp,idr,precision,recall,mota,motp,num_switches,num_false_positives,num_misses,mostly_tracked,mostly_lost
sequence,155,0.998003992015968,1.0,0.9960159362549801,1.0,0.9960159362549801,0.9960159362549801,0.03568297716624144,0,0,1,2,0
