1,1,2.000000,1.500000,106.000000,359.000000,1,-1,-1,-1
2,1,5.247854,0.632231,106.446444,359.867769,1,-1,-1,-1
3,1,11.751613,0.872925,106.309857,356.901397,1,-1,-1,-1
4,1,17.138407,0.965164,107.875799,357.485275,1,-1,-1,-1
5,1,24.491657,0.626558,110.755520,359.206542,1,-1,-1,-1
6,1,29.462786,-1.273887,114.559095,361.591849,1,-1,-1,-1
7,1,31.897057,0.162236,117.743416,359.276363,1,-1,-1,-1
8,1,34.384789,3.464072,121.989433,357.032906,1,-1,-1,-1
9,1,37.919456,9.448337,125.281822,350.749784,1,-1,-1,-1
10,1,48.609982,20.827179,126.971180,339.596771,1,-1,-1,-1
11,1,63.566925,31.764900,128.238464,328.738426,1,-1,-1,-1
12,1,73.916473,39.692142,129.864716,320.835812,1,-1,-1,-1
13,1,81.150604,44.418964,132.336929,316.114239,1,-1,-1,-1
14,1,87.391731,48.658642,134.827263,311.873371,1,-1,-1,-1
15,1,97.406708,56.451180,134.481079,303.738579,1,-1,-1,-1
16,1,104.087845,59.091938,135.740204,300.289288,1,-1,-1,-1
17,1,107.094063,60.872894,138.294960,299.231934,1,-1,-1,-1
18,1,117.065872,63.703854,139.183578,296.331760,1,-1,-1,-1
19,1,127.752480,71.300774,137.639336,288.709145,1,-1,-1,-1
20,1,128.897354,75.269943,137.865768,284.730759,1,-1,-1,-1
21,1,136.773026,79.913551,136.580246,280.084068,1,-1,-1,-1
22,1,143.375046,84.129982,135.491165,275.866875,1,-1,-1,-1
23,1,146.662094,85.490021,136.111618,274.386871,1,-1,-1,-1
24,1,153.496490,87.166687,135.978058,272.786133,1,-1,-1,-1
25,1,159.921082,89.524971,135.555969,270.792076,1,-1,-1,-1
26,1,166.977859,92.704590,134.387497,267.747192,1,-1,-1,-1
27,1,174.332809,96.193909,132.818649,264.306152,1,-1,-1,-1
28,1,175.361420,97.337852,131.729614,262.722969,1,-1,-1,-1
29,1,177.759247,98.521301,131.200531,261.830292,1,-1,-1,-1
30,1,181.444199,100.843773,128.799698,256.895546,1,-1,-1,-1
31,1,183.842178,102.916588,128.233292,256.583565,1,-1,-1,-1
32,1,188.154800,105.585442,124.472519,249.130623,1,-1,-1,-1
33,1,190.039490,106.440506,125.109161,251.981735,1,-1,-1,-1
34,1,192.742950,107.339622,124.381683,252.437477,1,-1,-1,-1
35,1,193.860641,109.571198,122.900436,250.715637,1,-1,-1,-1
36,1,194.686279,110.975632,121.872589,249.498337,1,-1,-1,-1
37,1,194.279465,112.740921,120.648819,247.797440,1,-1,-1,-1
38,1,195.547058,116.644226,118.441498,243.912628,1,-1,-1,-1
39,1,199.202164,120.683922,115.712021,239.874275,1,-1,-1,-1
40,1,201.480270,124.763443,113.326187,235.790451,1,-1,-1,-1
41,1,204.075851,126.835327,111.428726,233.712769,1,-1,-1,-1
42,1,206.393967,127.828682,109.845413,231.708885,1,-1,-1,-1
43,1,209.397110,128.760941,106.136887,225.043381,1,-1,-1,-1
44,1,214.420166,129.666397,102.149689,217.282059,1,-1,-1,-1
45,1,217.665344,131.932159,98.376984,209.825653,1,-1,-1,-1
46,1,220.376877,131.297745,96.480606,206.601395,1,-1,-1,-1
47,1,228.938461,133.026489,91.996689,198.138306,1,-1,-1,-1
48,1,231.050552,133.568909,90.830338,195.925354,1,-1,-1,-1
49,1,232.630753,134.487808,89.537979,193.386948,1,-1,-1,-1
50,1,237.404251,138.713470,86.974899,187.764526,1,-1,-1,-1
51,1,239.779022,140.868134,84.570892,183.853485,1,-1,-1,-1
52,1,242.360291,142.928787,82.103241,179.894394,1,-1,-1,-1
53,1,244.904770,144.274323,80.524063,176.596954,1,-1,-1,-1
