,num_frames,idf1,idp,idr,precision,recall,mota,motp,num_switches,num_false_positives,num_misses,mostly_tracked,mostly_lost
sequence,361,0.014360313315926894,0.04365079365079365,0.008560311284046693,0.032388663967611336,0.0062256809338521405,-0.17976653696498057,0.43823646994435583,0,239,1277,0,4
