,num_frames,idf1,idp,idr,precision,recall,mota,motp,num_switches,num_false_positives,num_misses,mostly_tracked,mostly_lost
sequence,361,0.36744369814302646,0.37170263788968827,0.36186770428015563,0.9486356340288925,0.9198443579766536,0.8498054474708171,0.11919653856947804,26,64,103,4,0
