,num_frames,idf1,idp,idr,precision,recall,mota,motp,num_switches,num_false_positives,num_misses,mostly_tracked,mostly_lost
sequence,361,0.44611133043821555,0.4509177972865124,0.4396887159533074,0.9455128205128205,0.9182879377431906,0.8505836575875486,0.13051753760821386,19,68,105,4,0
