,num_frames,idf1,idp,idr,precision,recall,mota,motp,num_switches,num_false_positives,num_misses,mostly_tracked,mostly_lost
sequence,361,0.4385150812064965,0.4341500765696784,0.4412451361867704,0.9331283627978478,0.9447470817120622,0.8591439688715954,0.1315418421304274,23,87,71,4,0
