,num_frames,idf1,idp,idr,precision,recall,mota,motp,num_switches,num_false_positives,num_misses,mostly_tracked,mostly_lost
sequence,361,0.014360313315926894,0.04365079365079365,0.008560311284046693,0.024291497975708502,0.004669260700389105,-0.18287937743190663,0.4319957147140639,0,241,1279,0,4
