,num_frames,idf1,idp,idr,precision,recall,mota,motp,num_switches,num_false_positives,num_misses,mostly_tracked,mostly_lost
sequence,765,0.48962937776266574,0.4928131416837782,0.4864864864864865,0.9161533196440794,0.9043918918918918,0.8175675675675675,0.14320075957863565,12,245,283,4,0
