,num_frames,idf1,idp,idr,precision,recall,mota,motp,num_switches,num_false_positives,num_misses,mostly_tracked,mostly_lost
sequence,765,0.5076949680096835,0.5200141693234148,0.49594594594594593,0.9674105561459441,0.9226351351351352,0.8844594594594595,0.14037398975972382,21,92,229,4,0
