,num_frames,idf1,idp,idr,precision,recall,mota,motp,num_switches,num_false_positives,num_misses,mostly_tracked,mostly_lost
sequence,765,0.5230398899587345,0.532563025210084,0.5138513513513514,0.9625350140056023,0.9287162162162163,0.8888513513513514,0.14113832201721996,11,107,211,4,0
