,num_frames,idf1,idp,idr,precision,recall,mota,motp,num_switches,num_false_positives,num_misses,mostly_tracked,mostly_lost
sequence,765,0.4561705053282915,0.4643107067879636,0.4483108108108108,0.9594121763470959,0.9263513513513514,0.8817567567567568,0.15597213398432205,16,116,218,4,0
