,num_frames,idf1,idp,idr,precision,recall,mota,motp,num_switches,num_false_positives,num_misses,mostly_tracked,mostly_lost
sequence,262,0.9961685823754789,1.0,0.9923664122137404,1.0,0.9923664122137404,0.9923664122137404,0.10329323556655906,0,0,2,1,0
