,num_frames,idf1,idp,idr,precision,recall,mota,motp,num_switches,num_false_positives,num_misses,mostly_tracked,mostly_lost
sequence,396,0.3107067879636109,0.29521276595744683,0.32791728212703103,0.7792553191489362,0.8655834564254062,0.6085672082717872,0.10319087602403422,8,166,91,3,0
