,num_frames,idf1,idp,idr,precision,recall,mota,motp,num_switches,num_false_positives,num_misses,mostly_tracked,mostly_lost
sequence,381,0.43946188340807174,0.44478063540090773,0.4342688330871492,0.9667170953101362,0.9438700147710487,0.8980797636632201,0.15772507168421365,9,22,38,3,0
