,num_frames,idf1,idp,idr,precision,recall,mota,motp,num_switches,num_false_positives,num_misses,mostly_tracked,mostly_lost
sequence,607,0.9942004971002486,1.0,0.9884678747940692,1.0,0.9884678747940692,0.9884678747940692,0.039131579274685996,0,0,7,1,0
