,num_frames,idf1,idp,idr,precision,recall,mota,motp,num_switches,num_false_positives,num_misses,mostly_tracked,mostly_lost
sequence,2405,0.4790738635580047,0.6269925172628963,0.38762601304605654,0.9165553624563593,0.566642648999866,0.5098036715148346,0.1561816561705637,1647,16181,135926,131,149
