,num_frames,idf1,idp,idr,precision,recall,mota,motp,num_switches,num_false_positives,num_misses,mostly_tracked,mostly_lost
sequence,2405,0.006691232899301702,0.6279761904761905,0.0033635360806993603,0.7678571428571429,0.00411275975744282,0.0028247326706157816,0.08004137526711162,14,390,312368,0,699
