,num_frames,idf1,idp,idr,precision,recall,mota,motp,num_switches,num_false_positives,num_misses,mostly_tracked,mostly_lost
sequence,155,0.9579158316633266,0.9637096774193549,0.952191235059761,0.9637096774193549,0.952191235059761,0.9163346613545816,0.16576110415762332,0,9,12,2,0
