,num_frames,idf1,idp,idr,precision,recall,mota,motp,num_switches,num_false_positives,num_misses,mostly_tracked,mostly_lost
sequence,2782,0.2703251060936811,0.7588489637691964,0.16445438213284047,0.8945579245564336,0.19386462628116477,0.17012834266068677,0.05835931717673854,137,3536,124743,6,166
